Date,BHP.AX,CBA.AX,CSL.AX,NAB.AX,NST.AX,PME.AX,STO.AX,TNE.AX,WDS.AX,XRO.AX
27/07/2021,34.17360687,85.08475494,274.3191223,21.24814987,8.739456177,56.4474411,5.367050648,9.118001938,16.02892494,141.0599976
28/07/2021,33.60361099,83.89352417,271.9055481,21.19089699,8.846360207,55.37402725,5.29330492,8.897249222,15.71490765,139.1300049
29/07/2021,34.15439224,84.02024078,273.3048706,21.07640076,9.024533272,57.40267563,5.342468262,9.041217804,15.76486683,141.0399933
30/07/2021,34.25686264,84.18923187,271.3233337,21.20725441,9.104712486,57.09738922,5.285110474,9.060414314,15.63640499,140.2799988
2/08/2021,34.39135361,85.88738251,276.4321594,21.71433067,9.220525742,55.51190567,5.317886353,9.146794319,15.80055141,142.2200012
3/08/2021,33.91743469,85.70994568,276.3945618,21.54258156,9.131440163,55.1376915,5.260528564,9.089208603,15.57217598,143.2799988
4/08/2021,34.6219101,86.36893463,274.4881592,21.52622414,9.220525742,54.7142334,5.29330492,9.10840416,15.72918701,145.8800049
5/08/2021,34.0327034,87.36585236,275.906311,21.70615768,9.158164978,54.2120018,5.227752686,9.060414314,15.48653698,149.1000061
6/08/2021,33.36665344,87.65310669,279.794281,21.82883453,8.855269432,54.40895081,5.285110474,9.089208603,15.70063782,148.6900024
9/08/2021,33.10407639,88.65848541,278.7987671,22.01694298,8.52564621,55.31494522,5.260528564,9.127599716,15.65781879,147.4199982
10/08/2021,33.14890671,90.02713013,277.1646729,22.05783463,8.374197006,56.2603302,5.170394897,9.185186386,15.56503868,148.2700043
11/08/2021,33.63563538,91.3873291,275.3991394,22.26230049,8.213841438,54.99980927,5.244141102,9.223578453,15.63640499,145.5399933
12/08/2021,33.93664169,89.45263672,272.9479675,22.30319595,8.2405653,54.16275787,5.227752686,9.050816536,15.71490765,141.5899963
13/08/2021,33.82136917,87.8896637,279.4185791,22.65487862,8.276202202,55.19677734,5.260528564,9.165988922,15.83623314,142.8500061
16/08/2021,33.34744263,86.63083649,279.3809814,22.67123413,8.427649498,56.02398682,5.0884552,9.300359726,15.11543179,144.2599945
17/08/2021,32.87352371,85.30388641,279.8036499,22.45041084,8.507827759,55.6399231,5.047485828,9.377145767,14.79428196,142.1100006
18/08/2021,30.5487442,85.96736145,275.6903076,22.59762764,8.52564621,64.35520172,5.063873768,9.377145767,14.48027134,145.3300018
19/08/2021,28.60822296,85.49344635,284.3959351,22.49948502,8.383106232,63.89235687,4.924576283,9.357949257,13.9878397,147.8899994
20/08/2021,28.3968811,85.53653717,287.4669189,22.417696,8.338562012,64.84760284,4.922035217,9.329155922,14.05920982,148.2299957
23/08/2021,28.4737339,86.31201935,287.9833984,22.40134048,8.52564621,65.50739288,4.938633919,9.300359726,14.04493427,150
24/08/2021,28.76833534,86.08800507,289.7677307,22.40951729,8.694911003,63.54768372,5.096339226,9.233175278,14.49454212,150.4299927
25/08/2021,29.12697792,86.44127655,293.4867249,22.63852119,8.659275055,64.47337341,5.112939835,9.26197052,14.49454212,151.3300018
26/08/2021,28.78754616,87.01858521,289.3451843,22.51584053,8.409832954,63.43936539,5.013337135,9.348351479,14.50881577,150.8999939
27/08/2021,28.62743759,87.49248505,292.1249695,22.60580444,8.320745468,61.38118362,4.955235004,9.367546082,14.47313404,150.3999939
30/08/2021,29.35112762,86.52744293,291.4112549,22.52402306,8.614732742,60.94787216,5.071438789,9.223578453,14.5826416,150.0399933
31/08/2021,29.21023369,86.26893616,292.951416,22.67941284,8.694911003,62.10990524,5.021636963,9.482722282,14.19658852,151.8200073
1/09/2021,28.83877945,87.02719879,290.2655029,23.1783123,8.819634438,59.37223053,5.096339226,9.86663723,14.3786869,151.5
2/09/2021,28.8109436,87.3460083,286.4420471,23.30098915,8.677093506,60.88879013,5.15444088,9.722668648,14.38597202,152.8800049
3/09/2021,29.09259033,87.75099182,286.8479309,23.47274208,8.694911003,61.39102173,5.187642574,10.06819248,14.49523354,151.0099945
6/09/2021,28.98267937,88.02672577,288.6698608,23.60360527,8.94230938,57.80643845,5.096339226,10.28894615,14.25485992,152.75
7/09/2021,28.87963104,88.00949097,292.8705444,23.44820786,8.861343384,58.34806061,5.112939835,10.74004555,14.34226704,153.7599945
8/09/2021,28.58423996,88.68157959,293.5785828,23.59542465,8.39353466,57.73749924,5.137840748,11.23913574,14.29127884,152.9799957
9/09/2021,28.11024666,86.6394577,288.3866577,23.22738457,8.186619759,57.54027176,5.005036831,10.97039509,13.98535156,146.4199982
10/09/2021,28.33693695,87.10474396,285.6491089,23.26827812,8.222605705,58.75320435,5.02993679,11.20074463,14.03633785,150.1999969
13/09/2021,28.49493599,87.28569794,285.7340393,23.04745293,8.501491547,60.0055809,5.121239662,11.37350655,14.26942825,150.1999969
14/09/2021,28.66667557,87.52696991,283.8366699,23.08834839,8.618442535,58.03332901,5.386847019,11.05677795,15.15808201,147.4900055
15/09/2021,27.65685272,87.38047791,287.8013916,23.01473808,8.690413475,58.49681091,5.195941448,11.28712559,14.95412827,148.7299957
16/09/2021,27.92476463,88.62125397,291.0487061,23.06381226,8.582458496,58.06292343,5.312145233,11.20074463,15.32561207,150.7899933
17/09/2021,26.90119934,88.64710999,292.030426,22.81027222,8.339557648,58.94057083,5.254043579,11.11436367,15.37660027,153.3399963
20/09/2021,25.7814579,86.86348724,290.1896973,22.36044693,8.240598679,58.21083069,5.07973814,10.93200397,14.99054813,146.3999939
21/09/2021,25.93259239,86.45850372,292.9932861,22.16415787,8.321565628,58.31930542,5.137840748,11.1239624,15.238204,147.6900024
22/09/2021,26.55771828,85.85534668,294.9096069,22.00876236,8.348554611,57.11623764,5.237442493,11.14315796,15.60968971,148.8500061
23/09/2021,26.36537552,86.85488129,295.4570923,22.13962173,8.231601715,58.11222458,5.386847019,11.39270306,15.87191677,153.0700073
24/09/2021,25.9119854,87.63035583,294.5320129,22.36862373,7.880746841,57.19512939,5.486449718,11.29672432,16.14870644,149.8699951
27/09/2021,25.9119854,90.1205368,289.1040955,22.55673599,7.763795376,57.15568542,5.594352245,11.41189861,16.66587257,149.9499969
28/09/2021,25.32806778,89.61215973,277.9745789,22.48312759,7.430932999,53.30979919,5.909761429,10.87441635,17.50354195,140.3500061
29/09/2021,24.99833107,88.42308807,270.7908325,22.27866173,7.646842957,51.84048462,5.83506012,10.89361286,17.11748314,137.8500061
30/09/2021,25.83641815,89.89650726,276.9644775,22.76119995,7.646842957,53.85217667,5.951262474,10.90321255,17.39427757,139
1/10/2021,25.31432915,86.23448181,272.6882324,22.30319595,7.835766315,53.33938599,5.776957512,10.90321255,17.29958725,140.3899994
4/10/2021,25.37615967,90.61167908,271.2344666,22.73666382,8.015691757,52.06728745,5.876560688,10.89361286,17.56909752,137.4799957
5/10/2021,25.08763504,90.90464783,270.6114807,22.7203083,8.294576645,51.11075211,6.025964737,10.82642651,18.26836205,134.5899963
6/10/2021,25.17694092,89.1124115,270.1583557,22.53219795,8.10565567,49.95698929,6.167068481,11.01838493,18.23922729,133.6799927
7/10/2021,25.17007256,89.10379028,271.923584,22.89205933,8.150637627,52.02784729,6.034264088,11.18154812,18.2173748,137.4100037
8/10/2021,25.92572594,89.99990845,274.1891479,23.21102524,8.294576645,52.39271545,6.125567436,11.39270306,18.46503448,139.2799988
11/10/2021,26.15928841,90.20671844,271.394989,23.22738457,8.411528587,50.49935532,6.216869831,11.31591988,18.54515457,133.7799988
12/10/2021,26.09059143,90.37903595,276.28479,23.27645683,8.276582718,51.29811859,6.175369263,11.29672432,18.31206703,133.6900024
13/10/2021,25.82267761,88.94007111,277.5780334,23.34188461,8.429520607,51.584095,6.175369263,11.38310432,18.42861366,135.8699951
14/10/2021,25.96694374,87.81131744,280.2684021,23.37459946,8.708406448,52.51104355,6.092366219,11.80541229,18.20280647,143.0399933
15/10/2021,26.69511604,88.13012695,280.891449,23.43185043,8.735395432,52.82661057,6.092366219,12.10294628,18.34120369,144.3500061
18/10/2021,26.92181015,89.56047821,277.8140564,23.54635239,8.4655056,51.35728455,6.175369263,11.90139198,18.39219284,141.6300049
19/10/2021,26.37224197,89.51737976,279.5887146,23.43185043,8.456508636,51.8602066,6.125567436,11.9877739,18.18095207,144.1399994
20/10/2021,26.49589348,90.49967194,280.9952393,23.57906532,8.492494583,52.747715,6.042564869,11.90139198,17.86045837,146.1900024
21/10/2021,26.43406677,90.4307251,278.1444397,23.6363163,8.483498573,52.67868805,5.976163387,11.74782562,17.44526672,150.0500031
22/10/2021,25.86389542,90.37041473,279.2866821,23.60360527,8.52848053,53.78314209,5.84335947,11.85340214,16.94995689,149.6799927
25/10/2021,26.0562458,90.87019348,279.0317993,23.50545883,8.690413475,54.45370865,6.05086565,11.80541229,17.57637978,151.7899933
26/10/2021,26.24859047,90.55998993,279.4188232,23.6363163,8.52848053,53.78314209,5.992763519,12.06455421,17.53267479,151.3000031
27/10/2021,25.87076759,91.42164612,282.2318726,23.96346474,8.411528587,53.84230804,6.001063347,11.97817326,17.67835617,153.1000061
28/10/2021,25.43111801,92.07649994,283.0437012,24.08614349,8.53747654,53.89161301,5.884860516,12.15093708,17.24131393,154.1399994
29/10/2021,25.12885094,90.1980896,283.6572876,23.4809227,8.312569618,52.54063034,5.793558121,11.71903229,16.94266891,149.5099945
1/11/2021,25.01207352,91.5853653,289.406189,23.26827812,8.168628693,54.1085701,5.89316082,11.96857738,17.11019897,155.75
2/11/2021,24.42815781,91.12867737,290.7843628,23.06381226,8.12364769,55.44968796,5.876560688,11.86299992,17.03007507,153.5899963
3/11/2021,24.68920326,92.19713593,293.4274902,23.37459946,8.024688721,56.20900345,5.859959602,12.09335041,17.20489502,153.1000061
4/11/2021,24.75102997,93.48961639,294.4564819,23.47274208,8.12364769,58.06292343,5.677355289,12.24691486,16.74600029,153.6900024
5/11/2021,24.79224396,94.53221893,296.8636475,23.66085243,8.636436462,60.33100128,5.669054508,12.07415199,16.44735336,154.4700012
8/11/2021,24.9914608,94.89411926,294.6169739,23.80806923,8.924316406,58.48695374,5.84335947,12.09335041,16.93538475,146.9600067
9/11/2021,25.23189735,93.75673676,297.2412109,23.62813759,9.113238335,58.06292343,5.768656731,12.2085228,16.73871422,148
10/11/2021,24.55180931,93.84289551,296.6181946,24.65864754,9.122235298,58.49681091,5.743756771,12.35249233,16.48377419,147.2799988
11/11/2021,25.18380737,92.34362793,289.6421509,24.25789452,9.563053131,57.71776581,5.627553463,12.08375168,16.03216362,138.1199951
12/11/2021,25.89824104,93.16218567,290.1802368,24.42964935,9.545060158,58.05305481,5.718855858,12.17972946,16.20697975,142.2599945
15/11/2021,25.73337364,93.06739807,292.4457703,24.59697151,9.572050095,60.14363861,5.693956375,12.39088535,16.38908195,145.8399963
16/11/2021,25.06702614,92.78305817,290.2085571,24.45474625,9.419113159,60.49864197,5.644154072,12.56364536,16.26525497,145.6000061
17/11/2021,24.70294189,85.29527283,291.6906433,24.18702316,9.293164253,60.96211624,5.677355289,12.78439713,16.30167389,147.6300049
18/11/2021,24.75789642,83.97694397,294.8623657,24.01969528,9.437104225,60.79447556,5.561151981,12.7939949,16.02488136,148.9199982
19/11/2021,25.03954697,84.27851868,297.8265076,23.90256882,9.410116196,61.38615417,5.594352245,12.8899765,16.10500526,151
22/11/2021,25.12885094,82.54660034,298.3645325,23.61811447,9.050265312,61.85949326,5.478149414,12.40048122,15.80635929,146.3800049
23/11/2021,26.1386776,83.42547607,299.2991028,23.81890297,8.807365417,59.19695663,5.594352245,12.04536057,16.35266304,141.3200073
24/11/2021,26.26920128,83.735672,300.1864624,23.80217361,8.699409485,59.06876373,5.718855858,11.00878811,16.61488724,141.5899963
25/11/2021,26.53024673,82.52074432,299.8182678,23.69341087,8.807365417,60.96211624,5.660754681,11.47908497,16.57846832,141.8500061
26/11/2021,26.12494087,81.69353485,294.5224915,23.13286781,8.7983675,60.39017105,5.386847019,11.09516716,15.73351765,139.3000031
29/11/2021,26.49589348,80.80605316,289.8026123,22.7563839,8.690413475,60.83392334,5.303844929,11.4406929,15.47129631,141.2100067
30/11/2021,27.04546165,80.28905487,289.6044312,22.84004593,8.492494583,61.61295319,5.295544624,11.86299992,15.60968971,144.8399963
1/12/2021,27.40954971,80.89221954,291.8699341,22.9069767,8.492494583,57.05707169,5.245743752,11.63265133,15.66067791,148.7400055
2/12/2021,27.27902794,82.63275146,288.1978455,23.09103584,8.141640663,54.89745712,5.195941448,11.62384319,15.36931705,141.1399994
3/12/2021,27.63624001,83.24453735,280.9952393,23.39222336,7.925730228,56.97817993,5.278944492,11.81741333,15.54413605,142.5899963
6/12/2021,27.19658852,83.7873764,279.6925964,23.45915413,8.177624702,55.38066864,5.353645802,11.73030663,15.67524815,140.0399933
7/12/2021,27.44389725,84.12342834,284.8845215,23.71014404,8.231601715,55.64691925,5.461548805,11.95291138,15.98117828,143.4299927
8/12/2021,27.95224571,84.39915466,287.3010864,23.95276642,8.39353466,57.80652618,5.586052418,11.9335537,16.31624031,145.6699982
9/12/2021,27.61563492,84.58010864,287.6126099,24.00296211,8.303572655,57.88542175,5.494749546,11.9722681,16.16327667,140.9900055
10/12/2021,27.4507637,84.35607147,281.5994263,23.95276642,8.186619759,57.85583496,5.378547192,11.99162483,16.04673195,141.1000061
13/12/2021,28.19267654,84.46807098,280.6177063,23.83563614,8.132644653,57.39235306,5.478149414,12.38844299,16.22883415,141.6699982
14/12/2021,28.35754967,84.04587555,280.6177063,23.81053925,8.258592606,59.18709564,5.42004776,12.66911793,16.19241333,142.5200043
15/12/2021,28.21328735,83.5202713,280.6177063,23.91930199,7.988703728,57.31346893,5.378547192,12.23358631,16.0758667,137.9900055
16/12/2021,27.9316349,83.39963531,257.7072144,24.05316353,8.05167675,59.61112976,5.295544624,12.55297661,15.86463261,140.8800049
17/12/2021,28.43998337,85.4072876,256.857666,24.1200943,8.501491547,58.88140488,5.328745365,12.12712288,15.95204163,134.2700043
20/12/2021,28.23389244,85.47622681,258.4246521,23.86910248,8.384539604,57.71776581,5.071438789,12.3303709,15.4931469,136.9400024
21/12/2021,28.65294075,85.81226349,271.1212158,24.02806091,8.564466476,59.59141159,5.112939835,12.42715645,15.66796207,140.4299927
22/12/2021,28.43311119,85.97598267,274.4534912,23.87747002,8.429520607,60.92267609,5.187642574,12.41747665,15.79907703,143.1900024
23/12/2021,28.34380531,86.2603302,275.4823914,24.01969528,8.447514534,60.66628265,5.195941448,12.39812088,15.87191677,142.0599976
24/12/2021,28.38502312,86.70838928,276.445282,24.1702919,8.348554611,60.1534996,5.312145233,12.37876415,15.87919998,142
29/12/2021,28.3918972,87.8026886,276.6435242,24.47147942,8.456508636,62.32296753,5.328745365,12.61104679,16.18512535,144.8699951
30/12/2021,28.63232803,88.12149048,276.1148682,24.53004265,8.366546631,62.05671692,5.312145233,12.58201122,16.11228561,144.1000061
31/12/2021,28.50867653,87.02719879,274.4345703,24.12845802,8.4655056,61.57352066,5.237442493,12.39812088,15.97389221,141.4400024
4/01/2022,29.11319733,88.32830811,279.4093933,24.59697151,8.474503517,62.18491745,5.486449718,12.6497612,16.51291084,146.2200012
5/01/2022,29.2849369,88.9228363,274.3213501,24.77266693,8.51948452,56.1597023,5.627553463,11.8851614,16.58575249,140.6699982
6/01/2022,29.31928635,86.13970947,264.3150635,24.23722076,8.132644653,53.05341721,5.478149414,11.44963074,16.177845,131.5
7/01/2022,30.04059219,88.44893646,266.580658,24.61370659,8.186619759,53.36897278,5.635854244,11.43027306,16.53476143,130.8300018
10/01/2022,30.7618885,89.02625275,264.3150635,24.58860588,8.024688721,51.88978577,5.677355289,11.22702694,16.92081833,127.2300034
11/01/2022,30.67258644,87.68206787,262.3704834,24.46311188,8.168628693,49.20754242,5.594352245,11.05281353,17.03735924,126
12/01/2022,30.99546051,87.52696991,267.2697754,24.46311188,8.330561638,49.70059967,5.793558121,11.16895485,17.73662949,127.5699997
13/01/2022,32.1838913,87.99226379,265.9198914,24.73920059,8.276582718,48.26085663,5.884860516,11.09152699,18.13725281,125.4400024
14/01/2022,32.06711197,86.89795685,260.5391541,24.58024025,8.366546631,45.94347,5.801857948,10.78181648,18.07897758,119.1100006
17/01/2022,31.703022,87.16506195,262.5215454,24.63880539,8.186619759,47.17612076,5.859959602,11.00442028,18.38490677,119.6200027
18/01/2022,32.08085251,86.84625244,258.3868713,24.60534096,8.168628693,46.1998558,5.868260384,10.79149532,18.35577393,120.5599976
19/01/2022,31.98467255,85.58823395,255.2528534,24.3208828,7.871750832,44.50372314,5.976163387,10.62696075,18.51601982,117.7200012
20/01/2022,32.98076248,84.96783447,256.0552979,24.01133156,8.753387451,44.70095444,6.025964737,10.54953289,18.80009842,117.4000015
21/01/2022,31.3938942,83.89939117,249.70224,23.69341087,8.843352318,44.7502594,5.868260384,10.17207241,18.34848976,117.3099976
24/01/2022,31.32519341,83.95970154,247.8615112,23.56791496,8.681416512,44.3065033,5.859959602,10.32692814,18.30478287,116.25
25/01/2022,30.93362808,82.24500275,243.8778992,22.88187981,8.348554611,43.53733063,5.577752113,10.08496666,17.57637978,112.1900024
27/01/2022,31.3732872,80.80605316,235.4575348,22.79821587,7.66483736,41.20021439,5.776957512,9.678470612,18.0134201,104.6900024
28/01/2022,32.23198318,82.43457031,243.0849457,23.13286781,7.565877438,44.17830276,5.83506012,9.91075325,18.09354782,109.8600006
31/01/2022,31.84041786,80.77158356,245.7658234,22.69782066,7.457922459,44.47414017,5.926361561,10.0946455,18.26107979,112.9100037
1/02/2022,30.86493683,80.9352951,246.8986206,23.12449837,7.619854927,46.06180573,5.959562778,10.23014355,18.25379372,113.9800034
2/02/2022,31.3526783,81.63322449,247.7199249,23.31692314,7.73680687,47.20569992,6.133867741,10.51081753,18.85836983,115.3700027
3/02/2022,32.32128906,80.51309204,243.037735,23.35039139,7.655840397,44.92776108,6.125567436,9.813967705,18.92392921,109.6399994
4/02/2022,32.15641403,81.08177948,244.2932434,23.35039139,7.682829857,44.94748688,6.183668613,9.881718636,19.13516426,111.4499969
7/02/2022,32.55485153,80.99560547,240.3473969,23.06593704,7.547885418,44.93762207,6.283271313,9.872039795,19.49208069,111.9499969
8/02/2022,33.76388931,81.25410461,242.5846405,23.19979858,7.628851414,45.99277115,6.308172226,10.00753784,19.68875122,111.4000015
9/02/2022,33.19371796,85.7864151,241.2913971,23.75197411,7.808778763,47.27474213,6.225170135,10.29789352,19.52121925,115.2699966
10/02/2022,33.16623688,86.83763123,239.4978027,24.82286263,7.772792339,46.8408432,6.167068481,10.22046566,19.31726646,115.8799973
11/02/2022,33.56467819,84.91614532,234.5796509,24.9650898,7.646842957,45.1940155,6.158768177,9.978503227,19.28084564,110.6500015
14/02/2022,33.20059204,86.20001984,229.9163666,25.45870399,8.09665966,44.90803909,6.407773972,9.978503227,19.98011398,109
15/02/2022,33.09754181,85.72609711,229.3877258,25.45033455,8.150637627,45.68707657,6.142167568,10.07528782,19.47751236,109.3199997
16/02/2022,32.51363373,86.4540863,248.9187469,25.6343956,8.132644653,47.33390427,5.96786356,10.11400223,19.39738846,109.0400009
17/02/2022,32.95327759,86.6645813,261.4832153,25.81008911,8.492494583,44.48400879,5.868260384,9.939788818,20.19134712,105.8199997
18/02/2022,32.94640732,85.73487091,250.6934357,25.58419991,8.618442535,43.37955475,5.810158253,9.813967705,19.98739433,103
21/02/2022,33.1387558,86.03307343,248.7771606,25.72642517,8.735395432,42.44272614,5.800100803,9.804290771,20.53370094,101.6699982
22/02/2022,32.84336853,84.23506165,252.0244598,25.32484055,9.140226364,43.15273285,5.985838413,9.639757156,21.30580902,98.48999786
23/02/2022,33.04258728,84.80516052,253.8274841,25.20771599,8.9962883,45.37150955,6.019608498,9.678470612,21.02173042,98.59999847
24/02/2022,32.32534409,83.06854248,249.9571075,24.58024025,9.527069092,43.73454666,5.994281292,9.436509132,21.54467773,93.20999908
25/02/2022,32.26758575,82.34056091,246.6909637,24.18702316,8.9962883,45.27291107,6.036494732,9.639757156,21.44493866,96.20999908
28/02/2022,33.689991,81.97218323,245.4165649,24.21212196,9.275173187,46.08152771,6.129364014,9.552650452,21.89761925,93.73000336
1/03/2022,33.61056137,83.16501617,246.4738617,24.57187271,9.014279366,46.77180862,6.129364014,9.881718636,22.0050354,100.3199997
2/03/2022,34.88856125,83.05976105,246.1434479,24.26231956,9.122235298,46.3872261,6.509283066,10.32692814,23.35541534,101.0500031
3/03/2022,36.14489365,82.89312744,243.0755005,24.35434914,8.951306343,46.13028336,6.619037151,10.32692814,24.04594803,100.5400009
4/03/2022,36.05825043,82.97205353,243.8306732,24.1702919,9.104242325,45.62628555,6.551496506,10.25918007,24.10732841,98.05000305
7/03/2022,36.37594604,83.00714111,236.9801178,23.79380798,9.758439064,43.26443481,6.89764452,10.16239357,26.40143776,95.66999817
8/03/2022,35.04018402,83.84036255,243.6151123,23.83563614,9.876558304,43.73877716,6.635922432,10.07528782,25.30425644,95.27999878
9/03/2022,35.01130295,85.43666077,243.9473572,24.24559021,9.94924736,44.82583237,6.568380833,10.29789352,25.47305298,97
10/03/2022,34.47699738,87.48026276,249.6426086,25.0905838,9.803869247,45.29029465,6.407970428,10.46242714,24.28379822,98.55999756
11/03/2022,34.43367767,87.16451263,243.5012207,25.04875565,9.81295681,42.31573868,6.391085625,10.22046566,24.53699303,92.77999878
14/03/2022,34.1954155,89.46247101,249.8989105,25.41687202,9.776612282,43.46208191,6.374200344,10.37532043,24.49096107,93.59999847
15/03/2022,32.75857162,91.02368927,250.3735199,25.6343956,9.513116837,43.81784058,6.112478256,10.31725025,23.79275322,93.13999939
16/03/2022,32.62138367,91.88322449,254.8727875,25.72642517,9.558546066,44.05501556,6.188462257,10.60760403,23.75438881,96.93000031
17/03/2022,32.98239517,93.10237122,256.8471069,26.05271149,9.540374756,45.52747345,6.247560501,10.64631748,23.43981171,99.81999969
18/03/2022,33.39395523,93.22515869,257.1983032,26.11127472,9.676665306,45.70534897,6.365758419,10.85924435,24.06896591,99.08999634
21/03/2022,33.53836823,92.70767212,253.4109955,25.85192108,9.449514389,45.37923431,6.433299065,10.75278091,24.28379822,101.4899979
22/03/2022,35.24957657,93.03220367,251.8827209,26.1280117,9.631235123,45.26064682,6.576824188,10.73342419,24.67510033,98.81999969
23/03/2022,34.97520447,94.2425766,253.9330292,26.53795815,9.44042778,46.06111145,6.559938431,11.0334568,24.78252029,102.9300003
24/03/2022,35.59614563,94.15487671,253.8191376,26.59652519,9.594890594,45.68558502,6.661250114,11.04313469,25.47305298,102.7600021
25/03/2022,35.93550873,92.9006424,251.3607025,26.48776054,9.794784546,45.57687759,6.703464031,10.98506451,25.77228546,104.4199982
28/03/2022,36.76584244,93.09358978,248.5604706,26.69691849,9.794784546,45.47806168,6.703464031,10.88827991,25.44236565,99.02999878
29/03/2022,36.54923248,93.29533386,252.1105652,26.85588074,9.803869247,46.84180832,6.686578751,11.11088467,25.1738224,102.2600021
30/03/2022,36.5203476,93.90927887,256.3345337,27.08176804,9.758439064,48.28461838,6.644364834,11.27541637,24.96666145,107.6600037
31/03/2022,37.36512756,92.76907349,254.5310516,27.06503677,9.758439064,48.41308212,6.534610271,11.11088467,24.62906647,102.75
1/04/2022,37.82722473,91.68148804,252.7559967,27.04830551,9.540374756,46.87145233,6.669692993,11.19798946,25.07407951,101.0400009
4/04/2022,37.8777771,90.97104645,254.0944214,26.83078194,9.740267754,47.65215302,6.686578751,11.01410007,25.33494759,103.3600006
5/04/2022,37.50953293,91.53239441,254.8917694,26.9228096,9.585804939,49.13448715,6.838545799,11.0334568,26.03315544,108
6/04/2022,37.11963272,92.71645355,253.9520264,27.24072838,9.213275909,48.44272614,6.771005154,10.87860107,25.88737679,104.8799973
7/04/2022,36.87414932,92.30422211,253.0407715,27.16543388,9.222362518,46.64416504,6.678135395,10.73342419,25.24287605,101.8099976
8/04/2022,37.50231171,92.42701721,252.2244873,27.16543388,9.331395149,47.40509033,6.762562275,10.61728191,24.85924721,102.1399994
11/04/2022,37.31458664,93.74263763,251.9871674,27.57538033,9.694838524,47.9288559,6.813218594,10.65599728,24.59837532,101.5100021
12/04/2022,37.34346771,93.59353638,248.6649628,27.55864906,9.831129074,46.56510162,6.754119873,10.57856846,24.59837532,101.1699982
13/04/2022,37.38678741,93.45320129,249.60466,27.66741562,9.976506233,46.83192062,6.838545799,10.55921078,24.59070206,100.7300034
14/04/2022,37.90665054,93.40933228,251.4935608,27.48334885,10.39446449,48.05732346,6.9145298,10.56888962,24.85157204,102.7799988
19/04/2022,38.39041138,93.85666656,249.02565,27.81800842,10.43080902,48.48225403,7.024284363,10.60760403,25.25054932,100.9499969
20/04/2022,37.76224899,94.05838776,251.0664673,27.83473778,10.22182941,51.0022316,6.948300362,10.71406651,25.07407951,101.8300018
21/04/2022,36.60699844,95.03195953,253.4204865,28.11082268,10.1945715,50.51800156,7.066496849,10.59792423,25.29658318,99.30000305
22/04/2022,35.01130295,92.41825104,257.1033936,27.72597504,9.749353409,49.15425491,6.880759239,10.40435505,24.60604858,97.83999634
26/04/2022,32.96795273,91.87445068,255.660614,27.391325,9.276877403,48.92695618,6.585267067,10.33660793,23.47817612,96.29000092
27/04/2022,33.22067261,90.33955383,252.3858795,26.93954277,8.777143478,48.8775444,6.652808189,10.08496666,23.71602821,94.55000305
28/04/2022,34.67195129,90.54129791,255.1860199,26.93117523,8.858919144,48.27472687,6.669692993,9.968824387,23.70068169,93.90000153
29/04/2022,34.66473007,91.11138916,259.4194946,27.29929352,8.922522545,46.92086411,6.754119873,10.15271473,23.90016747,96.34999847
2/05/2022,34.64307404,90.31324768,256.7142334,27.03993797,8.731714249,43.25455856,6.762562275,9.775255203,23.93086052,90
3/05/2022,34.41201782,89.69052124,259.0113525,26.86424637,8.69536972,44.67759323,6.737234592,9.775255203,23.91551399,91.83000183
4/05/2022,34.22429276,90.32202148,260.7958679,27.14033127,8.586336136,44.3119545,6.813218594,9.901074409,23.89249611,92.08999634
5/05/2022,34.26039886,90.96228027,262.2196655,26.98137474,8.777143478,45.16182709,6.906086922,10.11400223,24.41423416,95.19999695
6/05/2022,33.79107285,89.81330872,254.5405731,26.45429611,8.559078217,42.12798309,6.796332359,9.707505226,24.08431053,86.56999969
9/05/2022,33.36507034,90.04135132,256.6668091,26.50449562,8.231981277,40.27999878,6.821660995,9.610720634,24.23008919,84.33999634
10/05/2022,32.50585556,89.19934082,256.9040527,26.58815765,7.93214035,41.23857117,6.703464031,9.630077362,23.60861015,87.84999847
11/05/2022,32.96795273,89.03269958,262.1911926,26.14288139,7.941226006,41.77222061,6.728791714,9.726863861,23.42446709,86.97000122
12/05/2022,32.45531464,89.59403229,257.4071655,26.39120865,7.723159313,40.1713028,6.585267067,9.301010132,22.71091461,76.90000153
13/05/2022,33.09791946,89.70804596,265.9690247,26.66522408,7.750417233,40.53693771,6.796332359,9.649435043,23.32472229,84.16000366
16/05/2022,32.71524429,90.62899017,263.1688843,26.81935883,7.850366116,40.8531723,6.830103397,9.794611931,23.40145111,87.87999725
17/05/2022,32.89575195,92.19897461,260.1503906,26.95636749,7.814021111,39.63766098,6.965186119,9.901074409,23.86948013,86.44999695
18/05/2022,33.94269943,91.91830444,259.2201233,26.78510666,7.786761761,39.75624466,6.973628998,9.84300518,23.60093689,88.41999817
19/05/2022,33.37951279,91.04122162,260.0839539,26.42545891,7.913966656,40.27999878,6.931415081,9.707505226,22.93342209,85.63999939
20/05/2022,34.06544495,91.7428894,261.1945496,26.60528374,8.241065979,41.0508194,6.821660995,10.16239357,22.07408905,88.52999878
23/05/2022,34.53476715,91.65518188,259.2770996,26.35695839,8.222893715,41.39669037,6.906086922,10.07528782,22.1815033,90.48000336
24/05/2022,34.5131073,92.17266083,260.2263489,26.62240791,8.077516556,41.55480576,6.89764452,9.91075325,22.24288559,88.43000031
